transaction_id,customer_id,customer_name,age,gender,city,product_category,product_id,product_name,quantity,unit_price,total_price,discount_percent,final_amount,delivery_charge,payment_method,order_date,delivery_days,order_status,return_delivery_charge,order_source,sales_channel,rating,complaint_raised,month,month_name,year
TXN-09705,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-104,Portronics Mouse,1,988.64,988.64,20,790.91,49,UPI,2023-08-12,7,Delivered,0,App,App,2.8,No,8,August,2023
TXN-18867,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Fashion,PRD-206,Winter Jacket,1,1541.39,1541.39,0,1541.39,0,COD,2023-08-12,3,Delivered,0,App,App,4.7,No,8,August,2023
TXN-09236,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Fashion,PRD-205,Lehenga Choli,2,2110.85,4221.7,15,3588.44,0,UPI,2023-08-14,4,Delivered,0,Website,Website,,No,8,August,2023
TXN-01996,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-401,Kobo Yoga Mat,2,759.26,1518.52,5,1442.59,0,UPI,2023-08-16,4,Delivered,0,App,App,4.5,No,8,August,2023
TXN-11404,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-101,boAt Earphones,1,1103.08,1103.08,10,992.77,49,COD,2023-08-17,3,Delivered,0,Instagram Ad,App,4.0,No,8,August,2023
TXN-05680,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-102,Realme Charger,1,492.41,492.41,0,492.41,49,COD,2023-08-31,5,Cancelled,0,App,App,,No,8,August,2023
TXN-06996,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-101,boAt Earphones,1,1221.76,1221.76,5,1160.67,0,Wallet,2023-09-05,7,Delivered,0,Website,Website,2.6,No,9,September,2023
TXN-02547,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-105,Noise Smartwatch,1,3250.88,3250.88,10,2925.79,0,Credit Card,2023-09-09,5,Delivered,0,App,App,3.5,No,9,September,2023
TXN-14283,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-402,Kore Dumbbells,2,1262.47,2524.94,5,2398.69,0,Debit Card,2023-09-10,3,Delivered,0,Facebook Ad,Mobile Web,4.8,No,9,September,2023
TXN-13673,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-403,SG Cricket Bat,1,1503.91,1503.91,20,1203.13,0,COD,2023-09-14,5,Delivered,0,Website,Website,3.3,No,9,September,2023
TXN-02324,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-403,SG Cricket Bat,5,1582.55,7912.75,15,6725.84,0,COD,2023-10-16,6,Delivered,0,App,App,3.4,No,10,October,2023
TXN-00394,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-405,Cosco Badminton Set,1,836.08,836.08,15,710.67,49,UPI,2023-10-17,3,Delivered,0,Mobile Web,Mobile Web,3.7,No,10,October,2023
TXN-15953,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-105,Noise Smartwatch,2,3383.67,6767.34,20,5413.87,0,Wallet,2023-10-20,4,Delivered,0,Friend Referral,App,3.1,No,10,October,2023
TXN-03514,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-403,SG Cricket Bat,5,1351.76,6758.8,10,6082.92,0,UPI,2023-10-30,5,Returned,79,App,App,2.6,Yes,10,October,2023
TXN-00338,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-403,SG Cricket Bat,3,1564.57,4693.71,20,3754.97,0,Credit Card,2023-11-03,7,Delivered,0,Mobile Web,Mobile Web,3.5,Yes,11,November,2023
TXN-07776,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-101,boAt Earphones,4,982.96,3931.84,5,3735.25,0,COD,2023-11-04,6,Returned,79,App,App,2.7,Yes,11,November,2023
TXN-19129,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-105,Noise Smartwatch,1,2276.17,2276.17,5,2162.36,0,COD,2023-11-05,5,Cancelled,0,Google Search,Website,,No,11,November,2023
TXN-02779,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-101,boAt Earphones,1,971.57,971.57,15,825.83,49,COD,2023-11-17,7,Delivered,0,App,App,2.2,No,11,November,2023
TXN-09291,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-401,Kobo Yoga Mat,1,658.45,658.45,0,658.45,49,UPI,2023-11-22,6,Delivered,0,Mobile Web,Mobile Web,2.1,Yes,11,November,2023
TXN-13430,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Fashion,PRD-203,Casual Jeans,1,1423.88,1423.88,15,1210.3,0,COD,2023-11-22,5,Delivered,0,App,App,3.9,No,11,November,2023
TXN-18029,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Fashion,PRD-203,Casual Jeans,1,1423.88,1423.88,15,1210.3,0,COD,2023-11-22,5,Delivered,0,App,App,3.9,No,11,November,2023
TXN-10158,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-403,SG Cricket Bat,1,1765.44,1765.44,5,1677.17,0,COD,2023-11-24,5,Returned,79,Website,Website,1.5,No,11,November,2023
TXN-02439,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Fashion,PRD-201,Cotton Kurta,3,932.22,2796.66,30,1957.66,0,Credit Card,2023-11-26,6,Returned,79,App,App,2.8,No,11,November,2023
TXN-04176,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-101,boAt Earphones,2,985.46,1970.92,0,1970.92,0,Debit Card,2023-12-07,6,Delivered,0,Google Search,Website,3.5,No,12,December,2023
TXN-10446,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-406,Strauss Resistance Band,2,417.33,834.66,10,751.19,49,Credit Card,2023-12-10,6,Delivered,0,App,App,2.3,No,12,December,2023
TXN-11715,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-404,Nivia Football,1,969.44,969.44,20,775.55,49,Credit Card,2023-12-11,5,Returned,79,App,App,2.9,Yes,12,December,2023
TXN-01648,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-101,boAt Earphones,1,1195.23,1195.23,30,836.66,49,UPI,2023-12-13,7,Delivered,0,Website,Website,3.4,No,12,December,2023
TXN-07537,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Electronics,PRD-101,boAt Earphones,1,1195.23,1195.23,30,836.66,49,UPI,2023-12-13,7,Delivered,0,Website,Website,3.4,No,12,December,2023
TXN-06426,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Sports,PRD-403,SG Cricket Bat,1,1152.48,1152.48,0,1152.48,0,Debit Card,2023-12-29,4,Delivered,0,App,App,3.4,No,12,December,2023
TXN-09745,CUST-1002,Tarun Mishra,24,Male,Jabalpur,Fashion,PRD-202,Silk Saree,2,1667.74,3335.48,0,3335.48,0,Debit Card,2023-12-30,4,Delivered,0,App,App,4.3,No,12,December,2023
TXN-10539,CUST-1003,Gaurav Nayak,45,Male,Indore,Beauty,PRD-301,Lakme Lipstick,1,301.87,301.87,10,271.68,49,Credit Card,2023-01-02,1,Delivered,0,Website,Website,4.7,No,1,January,2023
TXN-08474,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-105,Noise Smartwatch,1,2973.61,2973.61,10,2676.25,0,COD,2023-01-14,4,Delivered,0,App,App,3.3,No,1,January,2023
TXN-13798,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-106,Zebronics Keyboard,1,860.0,860.0,25,645.0,49,UPI,2023-01-14,4,Delivered,0,App,App,4.5,No,1,January,2023
TXN-04351,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-201,Cotton Kurta,1,558.03,558.03,5,530.13,49,Credit Card,2023-01-22,4,Returned,79,Mobile Web,Mobile Web,2.5,Yes,1,January,2023
TXN-01529,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-206,Winter Jacket,2,1915.1,3830.2,5,3638.69,0,Debit Card,2023-01-25,3,Returned,79,Mobile Web,Mobile Web,1.5,Yes,1,January,2023
TXN-18819,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-402,Kore Dumbbells,3,1357.7,4073.1,10,3665.79,0,Credit Card,2023-01-25,2,Delivered,0,App,App,5.0,No,1,January,2023
TXN-08836,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-105,Noise Smartwatch,4,3282.22,13128.88,15,11159.55,0,UPI,2023-02-03,3,Delivered,0,Facebook Ad,Mobile Web,4.2,No,2,February,2023
TXN-06019,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-205,Lehenga Choli,1,3631.11,3631.11,0,3631.11,0,Wallet,2023-02-09,4,Delivered,0,App,App,3.3,No,2,February,2023
TXN-00382,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-105,Noise Smartwatch,2,2621.51,5243.02,0,5243.02,0,Credit Card,2023-02-13,2,Delivered,0,Website,Website,4.8,No,2,February,2023
TXN-07154,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-101,boAt Earphones,1,993.25,993.25,10,893.93,49,Wallet,2023-02-15,4,Delivered,0,App,App,4.3,No,2,February,2023
TXN-15373,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-201,Cotton Kurta,1,696.47,696.47,10,626.82,49,Debit Card,2023-02-24,4,Delivered,0,App,App,3.5,No,2,February,2023
TXN-11077,CUST-1003,Gaurav Nayak,45,Male,Indore,Beauty,PRD-301,Lakme Lipstick,1,366.23,366.23,5,347.92,49,UPI,2023-02-28,3,Returned,79,App,App,2.8,No,2,February,2023
TXN-04525,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-101,boAt Earphones,5,1150.3,5751.5,10,5176.35,0,COD,2023-03-01,4,Delivered,0,Website,Website,3.1,Yes,3,March,2023
TXN-18720,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-101,boAt Earphones,5,1150.3,5751.5,10,5176.35,0,COD,2023-03-01,4,Delivered,0,Website,Website,3.1,Yes,3,March,2023
TXN-13058,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-202,Silk Saree,1,1506.82,1506.82,0,1506.82,0,Credit Card,2023-03-05,2,Delivered,0,Website,Website,4.2,No,3,March,2023
TXN-05377,CUST-1003,Gaurav Nayak,45,Male,Indore,Beauty,PRD-302,Himalaya Face Wash,2,261.39,522.78,0,522.78,49,UPI,2023-03-24,4,Delivered,0,Website,Website,4.7,No,3,March,2023
TXN-21107,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-201,Cotton Kurta,4,517.55,2070.2,0,2070.2,0,Debit Card,2023-03-26,3,Cancelled,0,Friend Referral,App,,No,3,March,2023
TXN-00393,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-403,SG Cricket Bat,1,1617.19,1617.19,5,1536.33,0,COD,2023-04-16,3,Delivered,0,Website,Website,3.2,No,4,April,2023
TXN-19483,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-403,SG Cricket Bat,1,1617.19,1617.19,5,1536.33,0,COD,2023-04-16,3,Delivered,0,Website,Website,3.2,No,4,April,2023
TXN-01687,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-101,boAt Earphones,4,808.07,3232.28,5,3070.67,0,UPI,2023-05-01,1,Returned,79,Instagram Ad,App,2.6,Yes,5,May,2023
TXN-02702,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-202,Silk Saree,2,2866.24,5732.48,0,5732.48,0,Debit Card,2023-05-06,2,Delivered,0,Instagram Ad,App,3.8,No,5,May,2023
TXN-00129,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-105,Noise Smartwatch,1,2732.19,2732.19,5,2595.58,0,COD,2023-05-26,4,Delivered,0,App,App,4.6,No,5,May,2023
TXN-16745,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-105,Noise Smartwatch,1,2732.19,2732.19,5,2595.58,0,COD,2023-05-26,4,Delivered,0,App,App,4.6,No,5,May,2023
TXN-20488,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-101,boAt Earphones,5,984.73,4923.65,5,4677.47,0,Debit Card,2023-05-29,4,Delivered,0,Instagram Ad,App,3.1,No,5,May,2023
TXN-04450,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-101,boAt Earphones,1,1005.41,1005.41,5,955.14,49,COD,2023-06-02,2,Delivered,0,App,App,4.4,No,6,June,2023
TXN-14739,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-104,Portronics Mouse,2,931.2,1862.4,30,1303.68,0,COD,2023-06-03,3,Delivered,0,App,App,4.6,No,6,June,2023
TXN-19061,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-201,Cotton Kurta,1,929.99,929.99,5,883.49,49,Debit Card,2023-06-14,3,Delivered,0,Facebook Ad,Mobile Web,3.2,No,6,June,2023
TXN-07085,CUST-1003,Gaurav Nayak,45,Male,Indore,Beauty,PRD-302,Himalaya Face Wash,1,212.9,212.9,5,202.25,49,Debit Card,2023-07-08,2,Delivered,0,App,App,4.9,No,7,July,2023
TXN-15669,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-402,Kore Dumbbells,2,1021.84,2043.68,0,2043.68,0,UPI,2023-07-17,1,Returned,79,Website,Website,1.5,No,7,July,2023
TXN-01572,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-404,Nivia Football,5,562.0,2810.0,5,2669.5,0,UPI,2023-07-19,2,Delivered,0,Website,Website,3.8,No,7,July,2023
TXN-16815,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-406,Strauss Resistance Band,2,453.85,907.7,25,680.78,49,Debit Card,2023-07-29,1,Delivered,0,Instagram Ad,App,3.9,No,7,July,2023
TXN-21184,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-101,boAt Earphones,2,1243.25,2486.5,5,2362.17,0,UPI,2023-07-30,4,Delivered,0,Website,Website,4.6,No,7,July,2023
TXN-00415,CUST-1003,Gaurav Nayak,45,Male,Indore,Beauty,PRD-302,Himalaya Face Wash,1,247.7,247.7,0,247.7,49,Credit Card,2023-08-21,2,Cancelled,0,Website,Website,,No,8,August,2023
TXN-03293,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-103,MI Power Bank,1,1322.09,1322.09,5,1255.99,0,UPI,2023-08-31,4,Delivered,0,Mobile Web,Mobile Web,3.4,No,8,August,2023
TXN-04840,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-103,MI Power Bank,1,1322.09,1322.09,5,1255.99,0,UPI,2023-08-31,4,Delivered,0,Mobile Web,Mobile Web,3.4,No,8,August,2023
TXN-08071,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-103,MI Power Bank,1,1322.09,1322.09,5,1255.99,0,UPI,2023-08-31,4,Delivered,0,Mobile Web,Mobile Web,3.4,No,8,August,2023
TXN-03055,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-404,Nivia Football,1,565.4,565.4,10,508.86,49,COD,2023-09-01,3,Delivered,0,Mobile Web,Mobile Web,3.2,No,9,September,2023
TXN-14457,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-101,boAt Earphones,5,1139.0,5695.0,20,4556.0,0,UPI,2023-09-04,2,Delivered,0,Facebook Ad,Mobile Web,4.7,No,9,September,2023
TXN-09637,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,1,973.47,973.47,0,973.47,49,COD,2023-09-15,4,Delivered,0,App,App,3.2,No,9,September,2023
TXN-16580,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-105,Noise Smartwatch,3,2693.32,8079.96,20,6463.97,0,UPI,2023-09-15,3,Delivered,0,App,App,4.1,No,9,September,2023
TXN-10263,CUST-1003,Gaurav Nayak,45,Male,Indore,Beauty,PRD-301,Lakme Lipstick,4,314.13,1256.52,15,1068.04,0,Wallet,2023-09-21,1,Cancelled,0,Instagram Ad,App,,No,9,September,2023
TXN-09931,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-101,boAt Earphones,3,1035.68,3107.04,25,2330.28,0,UPI,2023-09-28,4,Delivered,0,Google Search,Website,3.2,No,9,September,2023
TXN-16704,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-101,boAt Earphones,3,1035.68,3107.04,25,2330.28,0,UPI,2023-09-28,4,Delivered,0,Google Search,Website,3.2,No,9,September,2023
TXN-04189,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-201,Cotton Kurta,2,886.08,1772.16,40,1063.3,0,UPI,2023-10-04,3,Delivered,0,App,App,3.2,No,10,October,2023
TXN-11112,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-201,Cotton Kurta,2,886.08,1772.16,40,1063.3,0,UPI,2023-10-04,3,Delivered,0,App,App,3.2,No,10,October,2023
TXN-12383,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-101,boAt Earphones,1,926.78,926.78,10,834.1,49,Debit Card,2023-10-05,3,Delivered,0,App,App,3.3,No,10,October,2023
TXN-13575,CUST-1003,Gaurav Nayak,45,Male,Indore,Beauty,PRD-303,Nivea Body Lotion,1,378.92,378.92,10,341.03,49,Credit Card,2023-10-21,1,Delivered,0,Instagram Ad,App,,No,10,October,2023
TXN-05759,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-405,Cosco Badminton Set,1,1206.34,1206.34,5,1146.02,0,UPI,2023-11-10,3,Delivered,0,Website,Website,4.6,No,11,November,2023
TXN-01065,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-104,Portronics Mouse,1,875.12,875.12,10,787.61,49,UPI,2023-11-12,1,Delivered,0,App,App,4.6,No,11,November,2023
TXN-16260,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-202,Silk Saree,2,2092.1,4184.2,40,2510.52,0,COD,2023-11-16,2,Delivered,0,Mobile Web,Mobile Web,4.6,No,11,November,2023
TXN-03291,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-105,Noise Smartwatch,2,2350.39,4700.78,15,3995.66,0,UPI,2023-11-17,2,Delivered,0,Google Search,Website,3.8,No,11,November,2023
TXN-15362,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-402,Kore Dumbbells,2,1089.98,2179.96,20,1743.97,0,Credit Card,2023-11-19,4,Delivered,0,Friend Referral,App,3.9,No,11,November,2023
TXN-07106,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-202,Silk Saree,2,2895.55,5791.1,40,3474.66,0,COD,2023-11-22,4,Delivered,0,App,App,3.2,No,11,November,2023
TXN-14415,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-105,Noise Smartwatch,1,2678.08,2678.08,40,1606.85,0,UPI,2023-11-22,1,Delivered,0,Website,Website,4.9,No,11,November,2023
TXN-21271,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-105,Noise Smartwatch,2,2852.65,5705.3,20,4564.24,0,Credit Card,2023-11-23,2,Delivered,0,Website,Website,3.9,No,11,November,2023
TXN-00814,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-105,Noise Smartwatch,1,2183.48,2183.48,40,1310.09,0,COD,2023-11-28,4,Returned,79,App,App,1.7,Yes,11,November,2023
TXN-08120,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-202,Silk Saree,4,2155.03,8620.12,15,7327.1,0,UPI,2023-11-28,2,Returned,79,App,App,2.0,Yes,11,November,2023
TXN-18387,CUST-1003,Gaurav Nayak,45,Male,Indore,Fashion,PRD-204,Casual Shirt,4,669.67,2678.68,20,2142.94,0,UPI,2023-12-10,3,Cancelled,0,App,App,,No,12,December,2023
TXN-06832,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-105,Noise Smartwatch,1,2976.33,2976.33,10,2678.7,0,Debit Card,2023-12-12,2,Delivered,0,Facebook Ad,Mobile Web,4.2,No,12,December,2023
TXN-02525,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-405,Cosco Badminton Set,1,1104.09,1104.09,5,1048.89,0,COD,2023-12-15,2,Delivered,0,Google Search,Website,4.6,No,12,December,2023
TXN-00877,CUST-1003,Gaurav Nayak,45,Male,Indore,Beauty,PRD-301,Lakme Lipstick,1,327.83,327.83,0,327.83,49,Debit Card,2023-12-17,4,Delivered,0,App,App,3.2,No,12,December,2023
TXN-07832,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-103,MI Power Bank,2,1420.23,2840.46,0,2840.46,0,UPI,2023-12-17,3,Cancelled,0,Mobile Web,Mobile Web,,No,12,December,2023
TXN-09731,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,1,747.19,747.19,0,747.19,49,Credit Card,2023-12-23,3,Delivered,0,Instagram Ad,App,3.3,No,12,December,2023
TXN-20256,CUST-1003,Gaurav Nayak,45,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,1,747.19,747.19,0,747.19,49,Credit Card,2023-12-23,3,Delivered,0,Instagram Ad,App,3.3,No,12,December,2023
TXN-05013,CUST-1003,Gaurav Nayak,45,Male,Indore,Electronics,PRD-104,Portronics Mouse,1,856.57,856.57,25,642.43,49,Debit Card,2023-12-29,2,Cancelled,0,Instagram Ad,App,,No,12,December,2023
TXN-04966,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,1,2625.76,2625.76,5,2494.47,0,Debit Card,2023-01-01,3,Delivered,0,App,App,3.4,No,1,January,2023
TXN-08321,CUST-1004,Arun Mishra,50,Male,Bhopal,Sports,PRD-402,Kore Dumbbells,1,1459.15,1459.15,25,1094.36,0,Debit Card,2023-01-02,5,Delivered,0,Friend Referral,App,3.9,No,1,January,2023
TXN-20215,CUST-1004,Arun Mishra,50,Male,Bhopal,Beauty,PRD-306,Garnier Sunscreen,1,257.37,257.37,15,218.76,49,Debit Card,2023-01-04,4,Cancelled,0,Website,Website,,No,1,January,2023
TXN-11664,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-104,Portronics Mouse,1,957.71,957.71,15,814.05,49,COD,2023-01-07,4,Delivered,0,Website,Website,3.9,No,1,January,2023
TXN-10220,CUST-1004,Arun Mishra,50,Male,Bhopal,Sports,PRD-401,Kobo Yoga Mat,1,710.17,710.17,5,674.66,49,UPI,2023-01-23,2,Delivered,0,App,App,5.0,No,1,January,2023
TXN-11712,CUST-1004,Arun Mishra,50,Male,Bhopal,Sports,PRD-401,Kobo Yoga Mat,1,710.17,710.17,5,674.66,49,UPI,2023-01-23,2,Delivered,0,App,App,5.0,No,1,January,2023
TXN-02451,CUST-1004,Arun Mishra,50,Male,Bhopal,Sports,PRD-403,SG Cricket Bat,1,1676.93,1676.93,10,1509.24,0,COD,2023-01-24,5,Delivered,0,Instagram Ad,App,4.8,No,1,January,2023
TXN-08708,CUST-1004,Arun Mishra,50,Male,Bhopal,Fashion,PRD-201,Cotton Kurta,1,687.7,687.7,0,687.7,49,Wallet,2023-01-27,2,Delivered,0,App,App,5.0,No,1,January,2023
TXN-15439,CUST-1004,Arun Mishra,50,Male,Bhopal,Beauty,PRD-302,Himalaya Face Wash,2,167.97,335.94,10,302.35,49,Debit Card,2023-01-28,2,Returned,79,Mobile Web,Mobile Web,1.3,Yes,1,January,2023
TXN-09191,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-104,Portronics Mouse,2,625.32,1250.64,10,1125.58,0,UPI,2023-01-29,5,Delivered,0,App,App,3.4,No,1,January,2023
TXN-11854,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-104,Portronics Mouse,2,625.32,1250.64,10,1125.58,0,UPI,2023-01-29,5,Delivered,0,App,App,3.4,No,1,January,2023
TXN-20089,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-104,Portronics Mouse,2,625.32,1250.64,10,1125.58,0,UPI,2023-01-29,5,Delivered,0,App,App,3.4,No,1,January,2023
TXN-03722,CUST-1004,Arun Mishra,50,Male,Bhopal,Beauty,PRD-307,Dove Shampoo,1,346.13,346.13,0,346.13,49,COD,2023-01-30,3,Delivered,0,Website,Website,3.5,No,1,January,2023
TXN-06957,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,4,2308.72,9234.88,5,8773.14,0,COD,2023-02-05,4,Delivered,0,Mobile Web,Mobile Web,4.1,No,2,February,2023
TXN-16751,CUST-1004,Arun Mishra,50,Male,Bhopal,Fashion,PRD-201,Cotton Kurta,3,710.47,2131.41,5,2024.84,0,UPI,2023-02-11,5,Delivered,0,Google Search,Website,4.1,No,2,February,2023
TXN-00127,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-107,Philips LED Bulb,4,207.77,831.08,5,789.53,49,Debit Card,2023-02-15,5,Delivered,0,App,App,4.7,No,2,February,2023
TXN-21216,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-103,MI Power Bank,3,1397.77,4193.31,5,3983.64,0,UPI,2023-02-15,2,Delivered,0,Mobile Web,Mobile Web,5.0,No,2,February,2023
TXN-20885,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,2,2683.46,5366.92,15,4561.88,0,UPI,2023-02-16,3,Delivered,0,Website,Website,3.7,No,2,February,2023
TXN-10719,CUST-1004,Arun Mishra,50,Male,Bhopal,Beauty,PRD-302,Himalaya Face Wash,1,161.83,161.83,0,161.83,49,UPI,2023-02-18,3,Delivered,0,Facebook Ad,Mobile Web,3.1,No,2,February,2023
TXN-16953,CUST-1004,Arun Mishra,50,Male,Bhopal,Sports,PRD-402,Kore Dumbbells,1,935.55,935.55,10,842.0,49,Credit Card,2023-02-21,3,Delivered,0,Facebook Ad,Mobile Web,3.9,No,2,February,2023
TXN-19081,CUST-1004,Arun Mishra,50,Male,Bhopal,Sports,PRD-401,Kobo Yoga Mat,1,716.25,716.25,5,680.44,49,UPI,2023-02-25,2,Delivered,0,Website,Website,3.8,No,2,February,2023
TXN-13978,CUST-1004,Arun Mishra,50,Male,Bhopal,Fashion,PRD-204,Casual Shirt,1,591.82,591.82,0,591.82,49,COD,2023-02-26,5,Returned,79,App,App,1.9,No,2,February,2023
TXN-15217,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-103,MI Power Bank,1,1096.11,1096.11,5,1041.3,0,Wallet,2023-03-05,5,Delivered,0,Mobile Web,Mobile Web,4.1,No,3,March,2023
TXN-03575,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,2,3364.81,6729.62,25,5047.22,0,Credit Card,2023-03-25,3,Delivered,0,Mobile Web,Mobile Web,3.4,No,3,March,2023
TXN-02512,CUST-1004,Arun Mishra,50,Male,Bhopal,Electronics,PRD-103,MI Power Bank,2,1015.03,2030.06,10,1827.05,0,UPI,2023-03-29,4,Cancelled,0,App,App,,No,3,March,2023
TXN-04453,CUST-1004,Arun Mishra,50,Male,Bhopal,Sports,PRD-406,Strauss Resistance Band,4,598.31,2393.24,20,1914.59,0,UPI,2023-03-29,3,Cancelled,0,App,App,,No,3,March,2023
